name,category,town,rating,has_nonheritage,total_score,level,score_rating,score_review,score_positive,score_culture,score_photos
中国农业银行(南海联沙支行),其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
交通银行(佛山狮山支行),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
招商银行24小时自助银行(佛山分行),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
顺德农商银行(南海支行),其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国农业银行(万达支行),其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国工商银行(佛山盐步支行),自然景观,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国邮政储蓄银行(平洲支行),其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国工商银行(万科支行),其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国工商银行(丹灶支行),其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国农业银行(南海锦城支行),其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国建设银行(佛山罗村支行),自然景观,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
浦发银行(佛山分行),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国工商银行(佛山南海乐信支行),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国邮政储蓄银行(南海支行),其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
平安银行(佛山大沥支行),自然景观,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国建设银行(佛山虹岭路支行),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
佛山千灯湖音乐秀场,自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
非遗盆菜研发基地,非遗体验,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国数字非遗课题组佛山市工作站,自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
千年艾·非遗灸馆,非遗体验,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
广东中医师承教育研究中心南海湾中医药传习基地,其他,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
烟南古村,人文古迹,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
雷锋纪念馆,自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
南海文化中心,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
碧华文体楼,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
三洲村文化中心,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
河清二村文化楼,其他,九江镇,0,False,30.5,低,60.0,0.0,50,0,0.0
映月文化中心,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
佛山市南海区文化馆,自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
铺前村文化室,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
高家文化楼,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
樵山文化中心C区,自然景观,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
下观村文化楼,宗教场所,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
狮山镇岭贝文化室,自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
良溪文化室,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
元岗村文化楼,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
聚龙北文化中心,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
罗东文化室,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
朗心村文化室,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
夏江文化楼,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
四约村文化楼,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
莺涌文化中心,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
滘西文化室,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
水头何村文化楼,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
谭边文化室,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
福庆村文化室,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
罗田文化楼,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
欧岗文化楼,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
河岗新村文化楼,其他,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
西鸦村文化室,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
绿杨文化室,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
邝边村文化室,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
下滘上沙北文化楼,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
南海区工人文化宫狮山宫,自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
西城村文化楼,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
寨边四队文化室,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
詹村文化楼,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
夏西罗芳文化室,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
北边文化中心,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
五房沙文化中心,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
樵阳文化室,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
新约文化中心,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
南星三队文化室,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
泗沥文化室,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
河西新德村文化室,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
黄岐文化中心,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
南星五队文化室,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
西一文化楼,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
南星一队文化室,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
九江镇下西上基文化楼,其他,九江镇,0,False,30.5,低,60.0,0.0,50,0,0.0
敦根村文化楼,其他,九江镇,0,False,30.5,低,60.0,0.0,50,0,0.0
平南祥罗文化楼,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
镇头村文化室,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
涌源文化中心,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
沙水村文化室,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
滘中文化室,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
桃南名贤文化楼,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
果冈文化室,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
南海区工人文化宫,其他,九江镇,0,False,30.5,低,60.0,0.0,50,0,0.0
工人文化宫(盐步直街),体育设施,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
孔溪文化中心,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
民乐和平村文化楼,其他,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
南海区工人文化宫丹灶宫,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
下坊文化楼,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
得胜南隅村文化室,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
狮山镇上旺田文化室,自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
聚星文化楼,其他,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
新东村文化楼,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
北塱文化楼,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
南方村文化室,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
腾涌文化室,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
简村西便文化楼,其他,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
南大文化室(原陈颖公祠),其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
向明村文化中心,其他,九江镇,0,False,30.5,低,60.0,0.0,50,0,0.0
梅北文化楼,其他,九江镇,0,False,30.5,低,60.0,0.0,50,0,0.0
百东东便文化楼,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
和顺镇和中村文化室,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
西约文化室(环山路),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
豸厦文化室,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
里水镇青少年文化宫,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
学正村文化室,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
村尾文化楼,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
罗村文化中心,体育设施,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
桥西文化室,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
三约文化楼,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
五甲文化楼,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
十一队文化楼,其他,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
上西长龄文化楼,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
南海区工人文化宫里水宫,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
牌楼村文化室,其他,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
万石大莲塘村文化室,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
14队文化楼,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
共南文化室,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
民乐三队文化楼,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
四约文化楼,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
红桥文化楼,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
小朗文化楼,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
九队文化楼,其他,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
桂城文化中心,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
竹径村文化馆,文化场馆,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
石塘文化室,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
佛山市青少年文化宫翰林宫,自然景观,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
塘基队文化楼,其他,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
河清三村文化楼,其他,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
佛山魁星书院讲学堂,自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
河北书院,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
大科书院,其他,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
王鹤程书院,其他,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
翰华书院,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
西樵山书院乡创工作室,自然景观,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
明途书院,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
玉见红心书院(读书驿站),文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
佛山市始一书院,自然景观,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
雷岗社区书院坊,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
弘毅书院,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
颐水禅国学书院,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
黎氏书院,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
胡氏宗祠,自然景观,里水镇,3.9,False,30.1,低,72.6,0.0,33.3,0,0.0
胡氏宗祠,自然景观,丹灶镇,4.1,False,30.1,低,72.6,0.0,33.3,0,0.0
胡氏宗祠,其他,里水镇,2.9,False,30.1,低,72.6,0.0,33.3,0,0.0
吴氏大宗祠,自然景观,大沥镇,3.3,False,29.3,低,70.0,0.0,33.3,0,0.0
吴氏大宗祠,其他,狮山镇,4.1,False,29.3,低,70.0,0.0,33.3,0,0.0
吴氏大宗祠,自然景观,狮山镇,3.1,False,29.3,低,70.0,0.0,33.3,0,0.0
何思成堂醒狮团,休闲娱乐,西樵镇,2.8,True,28.8,低,56.0,0.0,0.0,60,0.0
黎氏宗祠,自然景观,桂城街道,4.1,False,28.3,低,66.6,0.0,33.3,0,0.0
黎氏宗祠,自然景观,丹灶镇,2.9,False,28.3,低,66.6,0.0,33.3,0,0.0
黎氏宗祠,其他,狮山镇,3.0,False,28.3,低,66.6,0.0,33.3,0,0.0
香港关明咏春国术总会,其他,大沥镇,2.6,True,27.6,低,52.0,0.0,0.0,60,0.0
张红山咏春拳馆,自然景观,大沥镇,3.9,True,27.3,低,51.0,0.0,0.0,60,0.0
张红山咏春拳馆,自然景观,大沥镇,1.2,True,27.3,低,51.0,0.0,0.0,60,0.0
马大将军庙,自然景观,桂城街道,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
祖盛徐公祠,自然景观,狮山镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
寨边五队李氏宗祠,自然景观,狮山镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
和桂文化广场,自然景观,里水镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
南海区基督教官窑堂,自然景观,狮山镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
麦氏宗祠(不对外开放),自然景观,丹灶镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
罗氏宗祠,自然景观,狮山镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
何氏大宗祠,自然景观,狮山镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
胜利公园,自然景观,里水镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
松隐家塾,自然景观,里水镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
严氏宗祠,自然景观,狮山镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
钟氏大宗祠,自然景观,大沥镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
万氏大宗祠,自然景观,大沥镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
北一公园,自然景观,大沥镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
里水滨河公园,自然景观,里水镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
莲藕塘公园,自然景观,大沥镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
龙涛湾森林动感水城,自然景观,西樵镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
西樵戴氏大宗祠,自然景观,西樵镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
宗汉黄公祠,自然景观,狮山镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
洪圣古庙,自然景观,狮山镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
罗氏宗祠,自然景观,丹灶镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
承源蔡公祠,自然景观,狮山镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
九江侨乡博物馆,文化场馆,九江镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
南海风物方志馆,文化场馆,桂城街道,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
有为馆,文化场馆,西樵镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
康有为书法艺术院,文化场馆,丹灶镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
灏迈艺术馆,文化场馆,里水镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
陈洲亲子美术馆,文化场馆,丹灶镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
棋盘村陈氏宗祠(万元户纪念馆),自然景观,狮山镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
四面佛,自然景观,西樵镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
云岩古寺,自然景观,西樵镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
腾滘大社,自然景观,丹灶镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
观音公园,自然景观,大沥镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
孔溪天后三元古庙,自然景观,桂城街道,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
周将军庙,自然景观,桂城街道,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
佛心堂,自然景观,丹灶镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
叶正简纪念馆,自然景观,大沥镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
陈李济李昇佐纪念馆,自然景观,西樵镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
区梦觉故居,自然景观,西樵镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
何晃钊故居,自然景观,九江镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
里水镇革命烈士纪念碑,自然景观,里水镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
木村健身·搏击工作室,体育设施,桂城街道,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
东悦武道盐步道馆(跆拳道空手道培训),其他,大沥镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
弘武功夫馆,体育设施,狮山镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
格斗虎搏击俱乐部,体育设施,桂城街道,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
南圣跆拳道(亿美商业楼店),体育设施,丹灶镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
红飞格斗俱乐部(小塘店),体育设施,狮山镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
德易国际跆拳道南海馆(西苑大厦店),体育设施,大沥镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
忆善书院(金沙分院),其他,狮山镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
好未来书院,其他,丹灶镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
忆善书院(樵晖分院),其他,西樵镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
朝山红楼,自然景观,西樵镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
徐氏怀德堂,自然景观,狮山镇,3.9,False,23.4,低,78.0,0.0,0.0,0,0.0
白氏宗祠,自然景观,狮山镇,3.9,False,23.1,低,77.0,0.0,0.0,0,0.0
白氏宗祠,自然景观,狮山镇,3.8,False,23.1,低,77.0,0.0,0.0,0,0.0
曾氏宗祠,自然景观,狮山镇,3.9,False,23.0,低,76.6,0.0,0.0,0,0.0
曾氏宗祠,自然景观,里水镇,3.9,False,23.0,低,76.6,0.0,0.0,0,0.0
曾氏宗祠,自然景观,九江镇,3.7,False,23.0,低,76.6,0.0,0.0,0,0.0
宋提督梁公祠,自然景观,桂城街道,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
河滨公园,自然景观,西樵镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
蛇龙公园,自然景观,里水镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
江晖园,自然景观,丹灶镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
谭氏大宗祠,自然景观,里水镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
西窓陈宗祠,自然景观,大沥镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
叶氏大宗祠,自然景观,大沥镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
四世杨公祠,自然景观,狮山镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
李氏宗祠(太平圩),自然景观,西樵镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
村头村潘氏大宗祠,自然景观,丹灶镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
大王庙,自然景观,桂城街道,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
五显祖庙,自然景观,大沥镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
芦塘天主堂,自然景观,狮山镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
卓弘艺术空间,文化场馆,丹灶镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
侯凯东茶文化博物馆,文化场馆,里水镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
中共南三花工委史迹展览,文化场馆,里水镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
南海龙堂文化展,文化场馆,桂城街道,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
小神笔美术馆,文化场馆,里水镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
读书驿站(里水·麻奢站),文化场馆,里水镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
广东省民营科技馆,其他,狮山镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
南海农商银行(总行营业部),其他,桂城街道,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
赤山古村文化旅游景区,自然景观,里水镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
麻奢村潭边邓氏宗祠,自然景观,里水镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
巫氏宗祠,其他,里水镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
邓屋邓氏宗祠,自然景观,狮山镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
孔村宗祠,自然景观,里水镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
大涡张氏大宗祠,自然景观,狮山镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
灶岗袁氏大宗祠,自然景观,里水镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
小布村黄氏宗祠,自然景观,里水镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
西樵山风景名胜区-财神庙,自然景观,西樵镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
汤村上社,自然景观,里水镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
南国桃园-观音寺-龟蛇池,自然景观,大沥镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
三界古庙,自然景观,桂城街道,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
五显古庙,自然景观,西樵镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
先锋庙,自然景观,西樵镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
黄少强故居,自然景观,大沥镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
狮山镇义民纪念碑,自然景观,狮山镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
西樵山古遗址,自然景观,西樵镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
广州古窑遗址,自然景观,桂城街道,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
菲思搏击健身俱乐部(罗村店),体育设施,狮山镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
绍雷陈家沟太极拳俱乐部(金穗楼店),体育设施,桂城街道,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
GF 搏击工作室,体育设施,大沥镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
闪电搏击俱乐部,体育设施,九江镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
佛山真武跆拳道馆(海景花园店),自然景观,桂城街道,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
红黄虎少儿体能运动馆(嘉洲广场店),公园绿地,里水镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
龙武武术跆拳道馆,体育设施,西樵镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
蔡李佛丹灶武术馆,非遗体验,丹灶镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
圣鸿书院,其他,里水镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
守一书院,其他,里水镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
南州书院,其他,桂城街道,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
墨禾书院,其他,里水镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
子墨书院,其他,里水镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
子墨书院,其他,大沥镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
守一書院,其他,桂城街道,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
忆善书院(碧玉分院),其他,丹灶镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
儒一书院(桂城),其他,桂城街道,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
墨契书院(桂城国金店),其他,桂城街道,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
才盛余公祠,自然景观,西樵镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
明清皇宫,自然景观,西樵镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
竹窓许公祠,自然景观,大沥镇,3.8,False,22.8,低,76.0,0.0,0.0,0,0.0
谭氏宗祠,自然景观,里水镇,3.7,False,22.2,低,74.0,0.0,0.0,0,0.0
南国桃园-南海观音寺-土地庙,自然景观,大沥镇,3.7,False,22.2,低,74.0,0.0,0.0,0,0.0
南国桃园-南海观音寺-姻缘树,自然景观,大沥镇,3.7,False,22.2,低,74.0,0.0,0.0,0,0.0
吕氏宗祠,自然景观,大沥镇,3.7,False,22.2,低,74.0,0.0,0.0,0,0.0
沿江公园,自然景观,里水镇,3.7,False,22.2,低,74.0,0.0,0.0,0,0.0
树蛙攀岩公园,自然景观,西樵镇,3.7,False,22.2,低,74.0,0.0,0.0,0,0.0
丹灶镇消防主题公园,自然景观,丹灶镇,3.7,False,22.2,低,74.0,0.0,0.0,0,0.0
参天宫圣庙,自然景观,桂城街道,3.7,False,22.2,低,74.0,0.0,0.0,0,0.0
太清宫,自然景观,九江镇,3.7,False,22.2,低,74.0,0.0,0.0,0,0.0
二圣古庙,自然景观,里水镇,3.7,False,22.2,低,74.0,0.0,0.0,0,0.0
林氏宗祠,自然景观,里水镇,3.7,False,22.2,低,74.0,0.0,0.0,0,0.0
应忠黄公祠,自然景观,里水镇,3.7,False,22.2,低,74.0,0.0,0.0,0,0.0
钟氏宗祠,自然景观,丹灶镇,3.7,False,22.2,低,74.0,0.0,0.0,0,0.0
天官祖祠,自然景观,大沥镇,3.7,False,22.2,低,74.0,0.0,0.0,0,0.0
陈氏凉茶,自然景观,大沥镇,3.7,False,22.2,低,74.0,0.0,0.0,0,0.0
纯阳古庙,自然景观,桂城街道,3.7,False,22.2,低,74.0,0.0,0.0,0,0.0
云溪侯公祠,自然景观,里水镇,3.7,False,22.2,低,74.0,0.0,0.0,0,0.0
依黛丽内衣博物馆,文化场馆,里水镇,3.7,False,22.2,低,74.0,0.0,0.0,0,0.0
依之妮历史博物馆,文化场馆,里水镇,3.7,False,22.2,低,74.0,0.0,0.0,0,0.0
国风非遗服饰研发馆,非遗体验,桂城街道,3.7,False,22.2,低,74.0,0.0,0.0,0,0.0
