id,name,type,mentions,confidence,source_count,weight,sources
E0257,决定,其他,209,0.5,4,397.1,佛山历史人物录;佛山市志_上;南海美食_南海传说篇;南海龙狮南海衣冠南海古村_南海古村篇
E0258,山水,地点,209,0.7,4,397.1,佛山市博物馆藏绘画;南海市文化艺术志;南海美食_南海传说篇;南海非遗_南海书画篇
E0259,妇女,其他,246,0.5,3,393.6,佛山历史人物录;佛山市志_上;南海市西樵山旅游度假区志
E0260,民乐,其他,391,0.5,1,391.0,南海市西樵山旅游度假区志
E0261,现代,时间,126,0.7,8,390.6,佛山历史人物录;佛山市博物馆藏绘画;佛山祖庙;南海市文化艺术志;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0262,工资,其他,300,0.5,2,390.0,佛山市志_上;南海市西樵山旅游度假区志
E0263,展览,其他,243,0.5,3,388.8,佛山历史人物录;南海市文化艺术志;南海非遗_南海书画篇
E0264,优秀,其他,202,0.5,4,383.8,佛山历史人物录;南海市文化艺术志;南海非遗_南海书画篇;狮舞岭南龙腾南海
E0265,市区,地点,238,0.8,3,380.8,中国旅行_广州佛山;佛山市志_上;佛山市志_下
E0266,年底,时间,237,0.7,3,379.2,佛山市志_上;佛山市志_下;南海市西樵山旅游度假区志
E0267,厘米,其他,172,0.5,5,378.4,佛山市博物馆藏绘画;佛山市志_下;南海文史资料_邹伯奇;南海美食_南海特产篇;南海非遗_南海书画篇
E0268,樵山,地点,172,0.8,5,378.4,南海市西樵山旅游度假区志;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇;南海龙狮南海衣冠南海古村_南海古村篇
E0269,逐步,其他,236,0.5,3,377.6,佛山市志_上;佛山市志_下;南海市西樵山旅游度假区志
E0270,以及,其他,197,0.5,4,374.3,佛山历史人物录;佛山市志_上;佛山市志_下;南海文史资料_邹伯奇
E0271,世界,其他,146,0.5,6,365.0,佛山历史人物录;佛山市博物馆藏绘画;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0272,特产,其他,227,0.5,3,363.2,南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇
E0273,业余,其他,278,0.5,2,361.4,佛山市志_下;南海市文化艺术志
E0274,我们,其他,129,0.5,7,361.2,佛山市博物馆藏绘画;佛山文史资料;南海文史资料_邹伯奇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0275,物资,其他,276,0.5,2,358.8,佛山市志_上;佛山市志_下
E0276,医院,建筑,188,0.8,4,357.2,中国旅行_广州佛山;佛山历史人物录;佛山市志_下;佛山文史资料
E0277,实现,其他,223,0.5,3,356.8,佛山市志_上;佛山市志_下;南海龙狮南海衣冠南海古村_南海古村篇
E0278,解放,其他,161,0.5,5,354.2,中国旅行_广州佛山;佛山历史人物录;佛山市志_上;佛山文史资料;南海文史资料_邹伯奇
E0279,不能,其他,220,0.5,3,352.0,南海县志(OCR);佛山文史资料;南海文史资料_邹伯奇
E0280,开办,其他,185,0.5,4,351.5,佛山历史人物录;佛山市志_下;佛山文史资料;南海市西樵山旅游度假区志
E0281,舞蹈,其他,348,0.5,1,348.0,南海市文化艺术志
E0282,医疗,其他,183,0.5,4,347.7,中国旅行_广州佛山;佛山市志_下;佛山文史资料;南海市西樵山旅游度假区志
E0283,文学,其他,182,0.5,4,345.8,佛山历史人物录;南海市文化艺术志;南海文史资料_邹伯奇;南海非遗_南海书画篇
E0284,成为,其他,111,0.5,8,344.1,佛山历史人物录;佛山市博物馆藏绘画;佛山文史资料;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0285,康有为,人物,181,0.95,4,343.9,佛山文史资料;南海市文化艺术志;南海美食_南海传说篇;南海非遗_南海书画篇
E0286,市委,其他,342,0.5,1,342.0,佛山市志_上
E0287,规模,其他,180,0.5,4,342.0,佛山市志_下;佛山祖庙;南海市西樵山旅游度假区志;南海美食_南海特产篇
E0288,市人,其他,262,0.5,2,340.6,佛山市志_上;佛山市志_下
E0289,推广,其他,177,0.5,4,336.3,佛山市志_下;南海市西樵山旅游度假区志;南海美食_南海美食篇;南海龙狮南海衣冠南海古村_南海古村篇
E0290,北京,地点,120,0.7,7,336.0,佛山历史人物录;佛山市博物馆藏绘画;佛山文史资料;南海市文化艺术志;南海文史资料_邹伯奇;南海非遗_南海书画篇;狮舞岭南龙腾南海
E0291,二十九,其他,330,0.5,1,330.0,南海县志(OCR)
E0292,战争,其他,150,0.5,5,330.0,佛山历史人物录;佛山市志_下;佛山文史资料;佛山祖庙;南海非遗_南海书画篇
E0293,全国,其他,132,0.5,6,330.0,佛山历史人物录;佛山文史资料;南海市西樵山旅游度假区志;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇;狮舞岭南龙腾南海
E0294,贸易,其他,252,0.5,2,327.6,佛山市志_上;佛山市志_下
E0295,达到,其他,171,0.5,4,324.9,佛山市志_上;佛山市志_下;南海美食_南海特产篇;南海美食_南海美食篇
E0296,创新,其他,129,0.5,6,322.5,佛山市博物馆藏绘画;南海市西樵山旅游度假区志;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0297,书院,建筑,146,0.95,5,321.2,佛山历史人物录;佛山文史资料;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海非遗_南海书画篇
E0298,民兵,其他,247,0.5,2,321.1,佛山市志_上;南海市西樵山旅游度假区志
E0299,进入,其他,126,0.5,6,315.0,佛山历史人物录;佛山祖庙;南海市西樵山旅游度假区志;南海美食_南海传说篇;南海美食_南海特产篇;南海龙狮南海衣冠南海古村_南海古村篇
E0300,包括,其他,196,0.5,3,313.6,佛山市志_上;佛山市志_下;南海文史资料_邹伯奇
E0301,作用,其他,125,0.5,6,312.5,佛山市志_下;佛山文史资料;佛山祖庙;南海文史资料_邹伯奇;南海美食_南海美食篇;南海非遗_南海书画篇
E0302,运输,其他,240,0.5,2,312.0,佛山市志_下;南海市西樵山旅游度假区志
E0303,获奖,其他,235,0.5,2,305.5,南海市文化艺术志;南海非遗_南海书画篇
E0304,形成,其他,122,0.5,6,305.0,佛山历史人物录;佛山市博物馆藏绘画;佛山文史资料;南海市西樵山旅游度假区志;南海美食_南海传说篇;南海非遗_南海书画篇
E0305,特色,其他,122,0.5,6,305.0,佛山市博物馆藏绘画;佛山祖庙;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0306,优秀奖,其他,233,0.5,2,302.9,南海市文化艺术志;狮舞岭南龙腾南海
E0307,案件,其他,302,0.5,1,302.0,佛山市志_上
E0308,档案,其他,300,0.5,1,300.0,佛山市志_下
E0309,银行,其他,230,0.5,2,299.0,佛山市志_下;南海市西樵山旅游度假区志
E0310,贷款,其他,227,0.5,2,295.1,佛山市志_下;南海市西樵山旅游度假区志
E0311,正式,其他,155,0.5,4,294.5,佛山市志_上;南海市文化艺术志;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0312,斗争,其他,184,0.5,3,294.4,中国旅行_广州佛山;佛山历史人物录;佛山市志_上
E0313,人口,其他,183,0.5,3,292.8,佛山市志_上;南海市西樵山旅游度假区志;南海美食_南海美食篇
E0314,公路,地点,225,0.8,2,292.5,佛山市志_下;南海市西樵山旅游度假区志
E0315,受到,其他,104,0.5,7,291.2,佛山历史人物录;佛山市博物馆藏绘画;佛山文史资料;佛山祖庙;南海美食_南海特产篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0316,收购,其他,222,0.5,2,288.6,佛山市志_下;南海市西樵山旅游度假区志
E0317,二十,其他,221,0.5,2,287.3,南海县志(OCR);佛山文史资料
E0318,会员,其他,179,0.5,3,286.4,佛山历史人物录;佛山市志_上;南海市文化艺术志
E0319,共有,其他,179,0.5,3,286.4,佛山市志_上;佛山市志_下;南海龙狮南海衣冠南海古村_南海古村篇
E0320,兄弟,其他,129,0.5,5,283.8,南海县志(OCR);佛山历史人物录;佛山文史资料;佛山祖庙;南海美食_南海传说篇
E0321,教学,其他,177,0.5,3,283.2,佛山市志_下;佛山文史资料;南海市西樵山旅游度假区志
E0322,设施,其他,177,0.5,3,283.2,佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志
E0323,风格,其他,149,0.5,4,283.1,佛山历史人物录;佛山市博物馆藏绘画;佛山祖庙;南海非遗_南海书画篇
E0324,保险,其他,217,0.5,2,282.1,佛山市志_下;南海市西樵山旅游度假区志
E0325,武术,文化要素,174,0.95,3,278.4,佛山历史人物录;佛山祖庙;南海龙狮南海衣冠南海古村_南海古村篇
E0326,严重,其他,174,0.5,3,278.4,佛山市志_上;佛山市志_下;佛山文史资料
E0327,音乐,其他,213,0.5,2,276.9,佛山历史人物录;南海市文化艺术志
E0328,报告,其他,213,0.5,2,276.9,佛山市志_上;南海市文化艺术志
E0329,年间,时间,125,0.7,5,275.0,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_下;佛山祖庙;南海美食_南海传说篇
E0330,结合,其他,125,0.5,5,275.0,佛山市博物馆藏绘画;佛山市志_上;佛山祖庙;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0331,资产,其他,171,0.5,3,273.6,佛山市志_上;佛山文史资料;南海市西樵山旅游度假区志
E0332,贯彻,其他,208,0.5,2,270.4,佛山市志_上;佛山市志_下
E0333,分别,其他,206,0.5,2,267.8,佛山市志_上;佛山市志_下
E0334,教授,其他,121,0.5,5,266.2,南海县志(OCR);佛山历史人物录;南海市文化艺术志;南海文史资料_邹伯奇;南海非遗_南海书画篇
E0335,开设,其他,140,0.5,4,266.0,佛山历史人物录;佛山市志_下;佛山文史资料;南海美食_南海特产篇
E0336,撤销,其他,204,0.5,2,265.2,佛山市志_上;佛山市志_下
E0337,二十八,其他,264,0.5,1,264.0,南海县志(OCR)
E0338,检察,其他,258,0.5,1,258.0,佛山市志_上
E0339,小学,其他,158,0.5,3,252.8,佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志
E0340,同年,时间,193,0.7,2,250.9,佛山市志_上;佛山市志_下
E0341,进士,文化要素,114,0.95,5,250.8,佛山历史人物录;佛山市博物馆藏绘画;南海市西樵山旅游度假区志;南海美食_南海传说篇;南海非遗_南海书画篇
E0342,时间,其他,132,0.5,4,250.8,佛山历史人物录;佛山市志_下;南海文史资料_邹伯奇;南海龙狮南海衣冠南海古村_南海古村篇
E0343,弟子,其他,100,0.5,6,250.0,南海县志(OCR);佛山市博物馆藏绘画;南海文史资料_邹伯奇;南海美食_南海传说篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0344,监督,其他,192,0.5,2,249.6,佛山市志_上;南海市西樵山旅游度假区志
E0345,商店,其他,192,0.5,2,249.6,佛山市志_下;南海市西樵山旅游度假区志
E0346,艺人,其他,99,0.5,6,247.5,佛山历史人物录;佛山文史资料;佛山祖庙;南海市文化艺术志;南海美食_南海特产篇;南海龙狮南海衣冠南海古村_南海古村篇
E0347,现在,时间,88,0.7,7,246.4,佛山文史资料;佛山祖庙;南海文史资料_邹伯奇;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇;南海龙狮南海衣冠南海古村_南海古村篇
E0348,利润,其他,189,0.5,2,245.7,佛山市志_上;佛山市志_下
E0349,爱国,地点,129,0.7,4,245.1,佛山历史人物录;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志
E0350,民主,其他,153,0.5,3,244.8,佛山历史人物录;佛山市志_上;佛山文史资料
E0351,房屋,其他,187,0.5,2,243.1,佛山市志_下;南海市西樵山旅游度假区志
E0352,调查,其他,186,0.5,2,241.8,佛山市志_上;佛山市志_下
E0353,邹伯,人物,241,0.7,1,241.0,南海文史资料_邹伯奇
E0354,方针,其他,183,0.5,2,237.9,佛山市志_上;佛山市志_下
E0355,安排,其他,181,0.5,2,235.3,佛山市志_上;佛山市志_下
E0356,供销,其他,181,0.5,2,235.3,佛山市志_下;南海市西樵山旅游度假区志
E0357,加强,其他,180,0.5,2,234.0,佛山市志_上;佛山市志_下
E0358,五戶,其他,231,0.5,1,231.0,南海县志(OCR)
E0359,当地,其他,92,0.5,6,230.0,佛山历史人物录;佛山文史资料;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇;南海龙狮南海衣冠南海古村_南海古村篇
E0360,故事,其他,104,0.5,5,228.8,佛山祖庙;南海市文化艺术志;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇
E0361,时期,其他,120,0.5,4,228.0,佛山市博物馆藏绘画;佛山市志_上;佛山文史资料;南海美食_南海特产篇
E0362,合同,其他,174,0.5,2,226.2,佛山市志_上;南海市西樵山旅游度假区志
E0363,支出,其他,174,0.5,2,226.2,佛山市志_下;南海市西樵山旅游度假区志
E0364,营业,其他,174,0.5,2,226.2,佛山市志_下;南海市西樵山旅游度假区志
E0365,机关,其他,173,0.5,2,224.9,佛山市志_上;南海市文化艺术志
E0366,陳氏,人物,224,0.7,1,224.0,南海县志(OCR)
E0367,食品,其他,140,0.5,3,224.0,佛山市志_下;南海美食_南海特产篇;南海美食_南海美食篇
E0368,放映,其他,223,0.5,1,223.0,南海市文化艺术志
E0369,表现,其他,101,0.5,5,222.2,佛山历史人物录;佛山市博物馆藏绘画;佛山祖庙;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0370,村民,其他,115,0.5,4,218.5,南海市西樵山旅游度假区志;南海美食_南海特产篇;南海美食_南海美食篇;南海龙狮南海衣冠南海古村_南海古村篇
E0371,介绍,其他,99,0.5,5,217.8,佛山历史人物录;南海文史资料_邹伯奇;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇
E0372,方式,其他,136,0.5,3,217.6,佛山市志_下;南海市西樵山旅游度假区志;南海龙狮南海衣冠南海古村_南海古村篇
E0373,金奖,文化要素,135,0.7,3,216.0,南海市文化艺术志;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0374,安全,其他,166,0.5,2,215.8,佛山市志_上;南海市西樵山旅游度假区志
E0375,丰富,其他,86,0.5,6,215.0,佛山历史人物录;佛山市博物馆藏绘画;佛山祖庙;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇
E0376,乾隆,朝代,113,0.95,4,214.7,南海县志(OCR);佛山市博物馆藏绘画;佛山祖庙;南海美食_南海传说篇
E0377,街道,其他,165,0.5,2,214.5,佛山市志_上;佛山市志_下
E0378,二十六,其他,214,0.5,1,214.0,南海县志(OCR)
E0379,不可,其他,133,0.5,3,212.8,南海县志(OCR);佛山市博物馆藏绘画;南海美食_南海传说篇
E0380,自然,其他,76,0.5,7,212.8,佛山市博物馆藏绘画;佛山祖庙;南海文史资料_邹伯奇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0381,文化局,其他,212,0.5,1,212.0,南海市文化艺术志
E0382,征收,其他,163,0.5,2,211.9,佛山市志_下;南海市西樵山旅游度假区志
E0383,咸豐,地点,210,0.7,1,210.0,南海县志(OCR)
E0384,官山,地点,210,0.7,1,210.0,南海市西樵山旅游度假区志
E0385,十九,其他,161,0.5,2,209.3,南海县志(OCR);南海文史资料_邹伯奇
E0386,桂城,地点,110,0.7,4,209.0,南海市文化艺术志;南海美食_南海美食篇;南海龙狮南海衣冠南海古村_南海古村篇;狮舞岭南龙腾南海
E0387,收藏,其他,109,0.5,4,207.1,佛山历史人物录;佛山市博物馆藏绘画;南海市文化艺术志;南海非遗_南海书画篇
E0388,节目,其他,158,0.5,2,205.4,南海市文化艺术志;南海龙狮南海衣冠南海古村_南海古村篇
E0389,狮子,其他,127,0.5,3,203.2,佛山祖庙;南海美食_南海特产篇;南海龙狮南海衣冠南海古村_南海古村篇
E0390,文联,文化要素,156,0.7,2,202.8,佛山祖庙;南海市文化艺术志
E0391,明代,朝代,92,0.95,5,202.4,佛山历史人物录;佛山市博物馆藏绘画;佛山祖庙;南海美食_南海特产篇;南海非遗_南海书画篇
E0392,塑料,其他,202,0.5,1,202.0,佛山市志_上
E0393,剧团,其他,153,0.5,2,198.9,佛山历史人物录;南海市文化艺术志
E0394,土地,其他,153,0.5,2,198.9,佛山文史资料;南海市西樵山旅游度假区志
E0395,合唱,其他,196,0.5,1,196.0,南海市文化艺术志
E0396,梁氏,人物,150,0.7,2,195.0,南海县志(OCR);佛山文史资料
E0397,落实,其他,148,0.5,2,192.4,佛山市志_上;南海市西樵山旅游度假区志
E0398,影剧院,建筑,192,0.8,1,192.0,南海市文化艺术志
E0399,固定,其他,147,0.5,2,191.1,佛山市志_上;佛山市志_下
E0400,姓名,其他,146,0.5,2,189.8,佛山市志_上;南海市文化艺术志
E0401,什么,其他,86,0.5,5,189.2,佛山文史资料;佛山祖庙;南海文史资料_邹伯奇;南海美食_南海传说篇;南海美食_南海美食篇
E0402,第二节,其他,145,0.5,2,188.5,佛山市志_上;南海市文化艺术志
E0403,以后,其他,99,0.5,4,188.1,佛山市志_下;佛山文史资料;南海文史资料_邹伯奇;南海非遗_南海书画篇
E0404,公安,其他,188,0.5,1,188.0,佛山市志_上
E0405,制造,其他,144,0.5,2,187.2,佛山市志_上;南海文史资料_邹伯奇
E0406,电话,其他,144,0.5,2,187.2,佛山市志_下;南海美食_南海美食篇
E0407,上表,其他,143,0.5,2,185.9,南海市文化艺术志;南海市西樵山旅游度假区志
E0408,曲艺,文化要素,142,0.75,2,184.6,佛山历史人物录;南海市文化艺术志
E0409,观众,其他,96,0.5,4,182.4,佛山历史人物录;佛山文史资料;南海市文化艺术志;南海龙狮南海衣冠南海古村_南海古村篇
E0410,投产,其他,140,0.5,2,182.0,佛山市志_上;南海市西樵山旅游度假区志
E0411,美国,地点,112,0.7,3,179.2,佛山历史人物录;佛山市志_下;佛山文史资料
E0412,出版,其他,94,0.5,4,178.6,佛山历史人物录;佛山市博物馆藏绘画;南海市文化艺术志;南海非遗_南海书画篇
E0413,可以,其他,81,0.5,5,178.2,南海县志(OCR);佛山文史资料;南海美食_南海特产篇;南海美食_南海美食篇;南海龙狮南海衣冠南海古村_南海古村篇
E0414,政协,其他,137,0.5,2,178.1,佛山历史人物录;佛山市志_上
E0415,发表,其他,137,0.5,2,178.1,佛山历史人物录;南海市文化艺术志
E0416,平洲,地点,137,0.95,2,178.1,南海市文化艺术志;南海美食_南海特产篇
E0417,二十二,其他,178,0.5,1,178.0,南海县志(OCR)
E0418,设置,其他,136,0.5,2,176.8,佛山市志_上;南海市西樵山旅游度假区志
E0419,顺德,人物,110,0.7,3,176.0,佛山历史人物录;佛山市博物馆藏绘画;南海美食_南海传说篇
E0420,三戶,其他,175,0.5,1,175.0,南海县志(OCR)
E0421,六戶,其他,175,0.5,1,175.0,南海县志(OCR)
E0422,特别,其他,70,0.5,6,175.0,佛山历史人物录;佛山文史资料;佛山祖庙;南海文史资料_邹伯奇;南海美食_南海特产篇;南海美食_南海美食篇
E0423,西岸,其他,175,0.5,1,175.0,南海市西樵山旅游度假区志
E0424,十八,其他,133,0.5,2,172.9,南海县志(OCR);南海文史资料_邹伯奇
E0425,二年,朝代,91,0.8,4,172.9,南海县志(OCR);佛山市博物馆藏绘画;佛山祖庙;南海非遗_南海书画篇
E0426,西江,地点,91,0.7,4,172.9,中国旅行_广州佛山;南海市西樵山旅游度假区志;南海美食_南海传说篇;南海美食_南海特产篇
E0427,特点,其他,69,0.5,6,172.5,佛山文史资料;佛山祖庙;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0428,二十四,其他,171,0.5,1,171.0,南海县志(OCR)
E0429,手工业,其他,170,0.5,1,170.0,佛山市志_上
E0430,文化馆,建筑,170,0.8,1,170.0,南海市文化艺术志
E0431,歌曲,文化要素,170,0.75,1,170.0,南海市文化艺术志
E0432,山上,其他,89,0.5,4,169.1,南海市西樵山旅游度假区志;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇
E0433,四戶,其他,169,0.5,1,169.0,南海县志(OCR)
E0434,中心,其他,130,0.5,2,169.0,佛山市志_下;南海市文化艺术志
E0435,比较,其他,60,0.5,7,168.0,佛山文史资料;佛山祖庙;南海文史资料_邹伯奇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0436,戏剧,其他,128,0.5,2,166.4,佛山历史人物录;南海市文化艺术志
E0437,人数,其他,127,0.5,2,165.1,佛山市志_上;南海市文化艺术志
E0438,七戶,其他,165,0.5,1,165.0,南海县志(OCR)
E0439,二十五,其他,164,0.5,1,164.0,南海县志(OCR)
E0440,西樵山,地点,102,0.95,3,163.2,南海市西樵山旅游度假区志;南海美食_南海传说篇;南海美食_南海美食篇
E0441,因为,其他,65,0.5,6,162.5,佛山市博物馆藏绘画;佛山祖庙;南海文史资料_邹伯奇;南海美食_南海特产篇;南海美食_南海美食篇;南海龙狮南海衣冠南海古村_南海古村篇
E0442,纪念,其他,101,0.5,3,161.6,南海市文化艺术志;南海美食_南海传说篇;南海非遗_南海书画篇
E0443,开发,其他,124,0.5,2,161.2,南海市西樵山旅游度假区志;南海美食_南海特产篇
E0444,日本,地点,100,0.7,3,160.0,佛山市志_上;佛山文史资料;南海非遗_南海书画篇
E0445,读书,其他,72,0.5,5,158.4,佛山历史人物录;佛山市博物馆藏绘画;佛山文史资料;南海美食_南海传说篇;南海非遗_南海书画篇
E0446,支持,其他,83,0.5,4,157.7,佛山历史人物录;佛山文史资料;南海文史资料_邹伯奇;南海龙狮南海衣冠南海古村_南海古村篇
E0447,金额,其他,121,0.5,2,157.3,佛山市志_下;南海市西樵山旅游度假区志
E0448,只有,其他,98,0.5,3,156.8,佛山市志_下;佛山文史资料;南海美食_南海特产篇
E0449,二十一,其他,156,0.5,1,156.0,南海县志(OCR)
E0450,铸造,其他,156,0.5,1,156.0,佛山市志_上
E0451,父亲,其他,97,0.5,3,155.2,佛山历史人物录;佛山文史资料;南海美食_南海传说篇
E0452,产业,其他,97,0.5,3,155.2,南海市西樵山旅游度假区志;南海美食_南海特产篇;南海龙狮南海衣冠南海古村_南海古村篇
E0453,十二,其他,119,0.5,2,154.7,南海县志(OCR);南海文史资料_邹伯奇
E0454,非常,其他,70,0.5,5,154.0,佛山历史人物录;南海文史资料_邹伯奇;南海美食_南海特产篇;南海美食_南海美食篇;南海龙狮南海衣冠南海古村_南海古村篇
E0455,手工,其他,117,0.5,2,152.1,佛山市志_上;南海美食_南海特产篇
E0456,飞鸿,人物,117,0.7,2,152.1,南海美食_南海传说篇;南海龙狮南海衣冠南海古村_南海古村篇
E0457,武装,其他,95,0.5,3,152.0,中国旅行_广州佛山;佛山市志_上;佛山文史资料
E0458,老人,其他,80,0.5,4,152.0,佛山市博物馆藏绘画;南海美食_南海传说篇;南海美食_南海美食篇;南海龙狮南海衣冠南海古村_南海古村篇
E0459,师傅,人物,69,0.7,5,151.8,佛山历史人物录;佛山祖庙;南海美食_南海传说篇;南海美食_南海特产篇;南海龙狮南海衣冠南海古村_南海古村篇
E0460,龙船,其他,94,0.5,3,150.4,南海美食_南海传说篇;南海美食_南海美食篇;南海龙狮南海衣冠南海古村_南海古村篇
E0461,五年,时间,79,0.7,4,150.1,南海县志(OCR);中国旅行_广州佛山;佛山文史资料;佛山祖庙
E0462,境内,其他,150,0.5,1,150.0,南海市西樵山旅游度假区志
E0463,西北,地点,115,0.7,2,149.5,南海县志(OCR);南海市西樵山旅游度假区志
E0464,优质,其他,115,0.5,2,149.5,佛山市志_上;南海美食_南海特产篇
E0465,选举,其他,149,0.5,1,149.0,佛山市志_上
E0466,价格,其他,147,0.5,1,147.0,佛山市志_上
E0467,附圖,其他,145,0.5,1,145.0,南海县志(OCR)
E0468,人选,其他,111,0.5,2,144.3,南海市文化艺术志;南海非遗_南海书画篇
E0469,海县,地点,111,0.7,2,144.3,南海市文化艺术志;南海市西樵山旅游度假区志
E0470,采訪,其他,144,0.5,1,144.0,南海县志(OCR)
E0471,二十七,其他,144,0.5,1,144.0,南海县志(OCR)
E0472,南海市,地点,144,0.7,1,144.0,南海市文化艺术志
E0473,首届,其他,90,0.5,3,144.0,南海市文化艺术志;南海非遗_南海书画篇;狮舞岭南龙腾南海
E0474,汽车,其他,143,0.5,1,143.0,佛山市志_下
E0475,出口,其他,110,0.5,2,143.0,佛山市志_下;南海美食_南海特产篇
E0476,二戶,其他,142,0.5,1,142.0,南海县志(OCR)
E0477,蔬菜,其他,140,0.5,1,140.0,佛山市志_下
E0478,污染,其他,140,0.5,1,140.0,佛山市志_下
E0479,何氏,人物,139,0.7,1,139.0,南海县志(OCR)
E0480,编辑,其他,73,0.5,4,138.7,佛山历史人物录;佛山市博物馆藏绘画;佛山祖庙;南海市文化艺术志
E0481,海人,其他,73,0.5,4,138.7,佛山市博物馆藏绘画;南海市文化艺术志;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0482,基层,其他,138,0.5,1,138.0,佛山市志_上
E0483,八戶,其他,137,0.5,1,137.0,南海县志(OCR)
E0484,训练,其他,105,0.5,2,136.5,佛山历史人物录;南海龙狮南海衣冠南海古村_南海古村篇
E0485,成员,其他,104,0.5,2,135.2,佛山市志_上;南海市文化艺术志
E0486,演员,其他,103,0.5,2,133.9,佛山历史人物录;南海市文化艺术志
E0487,公园,其他,83,0.5,3,132.8,中国旅行_广州佛山;佛山市志_下;南海龙狮南海衣冠南海古村_南海古村篇
E0488,孙中山,人物,102,0.7,2,132.6,佛山历史人物录;佛山文史资料
E0489,白云,人物,102,0.7,2,132.6,南海市西樵山旅游度假区志;南海美食_南海传说篇
E0490,酒店,其他,101,0.5,2,131.3,南海市西樵山旅游度假区志;南海美食_南海美食篇
E0491,度假区,地点,131,0.8,1,131.0,南海市西樵山旅游度假区志
E0492,光绪,朝代,59,0.95,5,129.8,佛山市博物馆藏绘画;佛山文史资料;佛山祖庙;南海文史资料_邹伯奇;南海非遗_南海书画篇
E0493,馆藏,地点,81,0.7,3,129.6,佛山市博物馆藏绘画;南海市文化艺术志;南海非遗_南海书画篇
E0494,反映,其他,68,0.5,4,129.2,佛山历史人物录;佛山市博物馆藏绘画;佛山文史资料;南海非遗_南海书画篇
E0495,九戶,其他,129,0.5,1,129.0,南海县志(OCR)
E0496,贡献,其他,80,0.5,3,128.0,佛山历史人物录;佛山文史资料;南海文史资料_邹伯奇
E0497,制品,其他,98,0.5,2,127.4,佛山市志_上;南海美食_南海特产篇
E0498,观音,其他,79,0.5,3,126.4,佛山祖庙;南海美食_南海传说篇;南海美食_南海美食篇
E0499,黃氏,人物,125,0.7,1,125.0,南海县志(OCR)
E0500,常委,其他,124,0.5,1,124.0,佛山市志_上
E0501,电子,其他,124,0.5,1,124.0,佛山市志_上
E0502,美元,其他,124,0.5,1,124.0,佛山市志_下
E0503,四年,朝代,95,0.8,2,123.5,南海县志(OCR);南海非遗_南海书画篇
E0504,之一,其他,95,0.5,2,123.5,南海县志(OCR);佛山市博物馆藏绘画
E0505,一年,朝代,65,0.8,4,123.5,南海县志(OCR);佛山市博物馆藏绘画;佛山文史资料;南海美食_南海美食篇
E0506,合营,其他,95,0.5,2,123.5,佛山市志_上;南海美食_南海特产篇
E0507,居民,其他,95,0.5,2,123.5,佛山市志_下;南海美食_南海传说篇
