id,name,category,original_type,address,town,lng,lat,rating,has_nonheritage,nonheritage_match,query_type
B0FFMDFZFN,南山艺术馆,自然景观,科教文化服务;展览馆;展览馆,西樵大同显岗富贤村樵贤东街一巷一号,西樵镇,112.991685,22.913505,4.5,False,,展览馆
B0JGFHM5JH,南海风物方志馆,文化场馆,科教文化服务;展览馆;展览馆,佛平二路礌岗公园魁星阁,桂城街道,113.146299,23.040527,3.9,False,,展览馆
B0L0LM8G95,有为馆,文化场馆,科教文化服务;展览馆;展览馆,锦湖大道10号,西樵镇,112.956807,22.936696,3.9,False,,展览馆
B0FFFVEODM,中国蒙娜丽莎文化艺术馆,文化场馆,科教文化服务;展览馆;展览馆,363省道蒙娜丽莎集团内,西樵镇,112.933487,22.92389,4.4,False,,展览馆
B0FFMDWS3W,南海区丹灶镇罗行村史馆,文化场馆,科教文化服务;展览馆;展览馆,中山下街2号,丹灶镇,112.949384,23.027692,4.3,False,,展览馆
B0JBP94OUD,农耕文化展览馆,文化场馆,科教文化服务;展览馆;展览馆,盐赤线与村前路交叉口东北120米,里水镇,113.137466,23.218155,4.2,False,,展览馆
B0FFKNI4IR,中共南三花工委史迹展览,文化场馆,科教文化服务;展览馆;展览馆,沈五五巷1号,里水镇,113.141159,23.193073,3.8,False,,展览馆
B0FFLHZ51O,仙岗村村史馆,文化场馆,科教文化服务;展览馆;展览馆,桂丹西路136号,丹灶镇,112.886543,23.040686,3.6,False,,展览馆
B0FFL1ACKN,小镇规划馆,文化场馆,科教文化服务;展览馆;展览馆,滨江东路与甘河路交叉口北40米,里水镇,113.162732,23.191382,4.3,False,,展览馆
B0G0ZXZF9H,宝墨堂书法艺术中心,文化场馆,购物服务;专卖店;古玩字画店|科教文化服务;展览馆;展览馆,狮山镇桂和公路1号,狮山镇,113.117315,23.16822,4.2,False,,展览馆
B0IR4Z1C61,铁村革命展示馆,文化场馆,科教文化服务;展览馆;展览馆,大沥镇钟边社区铁村内,大沥镇,113.114607,23.099891,4.2,False,,展览馆
B0KKNM4XPO,南海区袜子文化展览馆,文化场馆,科教文化服务;展览馆;展览馆,大步路s15号,里水镇,113.16195,23.134504,4.3,False,,展览馆
B0FFGX1NGJ,奥帝艺术馆,文化场馆,科教文化服务;展览馆;展览馆,南海奥帝精细化工有限公司北门旁,里水镇,113.171548,23.192845,4.2,False,,展览馆
B0KUNRNHK1,南海龙堂文化展,文化场馆,科教文化服务;展览馆;展览馆,叠滘四路15号,桂城街道,113.12963,23.059774,3.8,False,,展览馆
B0FFFEV83L,木必居古典艺术馆,文化场馆,科教文化服务;展览馆;展览馆,文林线与港口南路交叉口西220米,桂城街道,113.245293,22.999142,4.0,False,,展览馆
B0I61H7YAD,邹伯奇展示馆,文化场馆,科教文化服务;展览馆;展览馆,鄱阳路与黄海路交叉口东60米,里水镇,113.187105,23.116461,3.6,False,,展览馆
B0KUFC98OW,儒林历史文化陈列馆,文化场馆,科教文化服务;展览馆;展览馆,万寿街25号,丹灶镇,113.013385,22.831101,3.6,False,,展览馆
B0FFKJMPAZ,桂城文化展馆,文化场馆,科教文化服务;展览馆;展览馆,康乐街与西河大街交叉口西50米,桂城街道,113.207725,23.0303,3.3,False,,展览馆
B0FFFSD8UG,康有为书法艺术院,文化场馆,科教文化服务;展览馆;展览馆,丹灶镇仙湖渡假区养生路,丹灶镇,112.887342,23.049367,3.9,False,,展览馆
B0MB6MND7R,华芳影像艺术空间,文化场馆,科教文化服务;展览馆;展览馆,深海路22号越秀星汇瀚府西区南门6栋1层102-104铺,桂城街道,113.178065,23.026578,3.7,False,,展览馆
B0KD26ZIQD,佛山南海区里水镇收藏馆,自然景观,科教文化服务;展览馆;展览馆,工业大道南8号,里水镇,113.139371,23.223518,4.0,False,,展览馆
B0MBHGHBI9,招大白坭坑炮楼陈列馆,文化场馆,科教文化服务;展览馆;展览馆,兴白线与科达北路交叉口西北120米,狮山镇,113.030875,23.105125,2.3,False,,展览馆
B0LBS5UVDO,佛山市科普教育基地(细胞科技科普展馆),自然景观,科教文化服务;展览馆;展览馆,花地大道南与南港立交桥交叉口西北100米,桂城街道,113.213595,23.041318,3.3,False,,展览馆
B0LKOAFX2U,良登村史馆,文化场馆,科教文化服务;展览馆;展览馆,樵良线与官良段交叉口东南80米,丹灶镇,112.914302,23.018804,2.9,False,,展览馆
B0JBLAMHW4,佛山科学技术学院仙溪校区北区校史馆,自然景观,科教文化服务;展览馆;展览馆,狮山镇仙溪水库西路佛山大学(仙溪校区北区),狮山镇,113.050469,23.136256,3.7,False,,展览馆
B0LKOAFWPQ,简村社区村史馆,文化场馆,科教文化服务;展览馆;展览馆,爱简线与樵高路交叉口西北160米,狮山镇,112.953372,22.94472,1.9,False,,展览馆
B0LD39P3J8,璜溪村艺术展览馆,文化场馆,科教文化服务;展览馆;展览馆,富强北路与博爱东路交叉口东北280米,大沥镇,113.095073,23.114606,3.5,False,,展览馆
B0FFM9MAH2,南海国际会议中心,其他,科教文化服务;会展中心;会展中心,兴海广场2座5楼,里水镇,113.144657,23.109703,0,False,,图书馆
B0FFKZDQA6,樵山文化中心,自然景观,科教文化服务;会展中心;会展中心,樵园路25号,西樵镇,112.95997,22.934058,4.5,False,,图书馆
B0FFGCIABE,涌口村会堂,其他,科教文化服务;会展中心;会展中心,桂城街道平州,桂城街道,113.185886,23.047384,0,False,,图书馆
B0FFGOD3B3,孔溪会堂,其他,科教文化服务;会展中心;会展中心,桂城街道平洲夏东,桂城街道,113.188497,23.042783,0,False,,图书馆
B0FFMDQNRP,西冯会堂,其他,科教文化服务;会展中心;会展中心,西冯村村前街与西新线交叉口西北180米,狮山镇,112.938504,23.081936,0,False,,图书馆
B0FFME8A3Z,广佛芯未来馆,其他,科教文化服务;会展中心;会展中心,南海里水幸福大道,里水镇,113.113866,23.266574,0,False,,图书馆
B0FFHX8CR5,大明宫玉石珠宝国际会展中心,其他,科教文化服务;会展中心;会展中心,大益西路玉廉文化广场(东南角),桂城街道,113.210534,23.018194,0,False,,图书馆
B0KG37NVRH,沈村人民会场,其他,科教文化服务;会展中心;会展中心,里水镇北沙村委会沈村村民小组西北侧,里水镇,113.141918,23.190991,0,False,,图书馆
B0FFH0VS6G,黄岐五金城会展中心,其他,科教文化服务;会展中心;会展中心,大沥镇,大沥镇,113.17685,23.108375,0,False,,图书馆
B0I3TZ8BA6,东南会场,其他,科教文化服务;会展中心;会展中心,展业西路二街与展业路交叉口北500米,狮山镇,112.981038,23.107594,0,False,,图书馆
B0FFFYPDFT,南海迎宾馆-会议中心,其他,科教文化服务;会展中心;会展中心,天佑四路南海迎宾馆,桂城街道,113.144687,23.029646,0,False,,图书馆
B0FFFE9TGU,名都大酒店-会议室,其他,科教文化服务;会展中心;会展中心,盐步广佛路平地路段南68号名都大酒店5层,大沥镇,113.15253,23.10846,0,False,,图书馆
B0FFKCKKR4,维也纳国际酒店(佛山南海和顺店)-会议室,自然景观,科教文化服务;会展中心;会展中心,花园大道与和顺花园五街交叉口东南60米,里水镇,113.13986,23.248708,0,False,,图书馆
B02F50UYBC,南国桃园高球度假山庄国际会议中心,自然景观,科教文化服务;会展中心;会展中心,碧湖东路与碧香路交叉口西北380米,大沥镇,113.098673,23.173735,0,False,,图书馆
B0M63C9O5G,威德利国际酒店会议中心,其他,科教文化服务;会展中心;会展中心,和横线与和大线交叉口东南80米,里水镇,113.144225,23.237025,0,False,,图书馆
B0L0F98KN6,兴海天地会议厅,其他,科教文化服务;会展中心;会展中心,岭南路与广佛路交叉口北220米,里水镇,113.146325,23.109425,0,False,,图书馆
B0GKU5HILM,无界艺术馆,文化场馆,科教文化服务;美术馆;美术馆,桂澜中路中海环宇城2楼先行图书旁,桂城街道,113.156725,23.043275,3.7,False,,科技馆
B0FFGR7SES,南新美术馆,文化场馆,科教文化服务;美术馆;美术馆,十一街区南门旁,桂城街道,113.145798,23.025604,4.4,False,,科技馆
B0JBAXJBY3,华天鹤美术馆,文化场馆,科教文化服务;美术馆;美术馆,桂城街道夏南一社区环溪村轩奇里1号之三,桂城街道,113.174696,23.046658,4.4,False,,科技馆
B0JU576YWA,映·美术馆,文化场馆,科教文化服务;美术馆;美术馆,石龙南路6号映月湖环宇城F4层,桂城街道,113.187381,23.033381,3.6,False,,科技馆
B0IA37YH6J,卓艺美术(桂城校区),文化场馆,科教文化服务;美术馆;美术馆,七街区东门旁,桂城街道,113.148544,23.024654,4.4,False,,科技馆
B0H2CCU53J,有荷堂美术馆,文化场馆,科教文化服务;美术馆;美术馆,后岗豪华电梯公寓东南侧100米,狮山镇,112.896066,23.050745,4.5,False,,科技馆
B0KUOUVBZ3,钧灏艺术馆,文化场馆,科教文化服务;美术馆;美术馆,狮山镇博爱中路68号长华国际商业中心南商1座1层060商铺,狮山镇,112.999968,23.116976,4.0,False,,科技馆
B0IRCH7XVO,佛山市南海区枫丹美术馆,自然景观,科教文化服务;美术馆;美术馆,松岗南国桃园枫丹白鹭酒店宿舍区综合楼,大沥镇,113.090668,23.178973,4.0,False,,科技馆
B0J1AD3BA8,佛山自觉艺术馆,自然景观,科教文化服务;美术馆;美术馆,桂城南舜圆方广场综合楼2号门二楼,桂城街道,113.169428,23.023005,4.1,False,,科技馆
B0LU2ZUO4B,灏迈艺术馆,文化场馆,科教文化服务;美术馆;美术馆,桂和公路与桂和路交叉口东北280米,里水镇,113.134722,23.139855,3.9,False,,科技馆
B0FFMCA0FR,小神笔美术馆,文化场馆,科教文化服务;美术馆;美术馆,合生君景湾东1门西北270米,里水镇,113.171234,23.136301,3.8,False,,科技馆
B0KROLTO88,艺阡美术馆,文化场馆,科教文化服务;美术馆;美术馆,桂城三山保利西雅图二期130和131号铺,桂城街道,113.249302,23.035531,2.9,False,,科技馆
B0JGN7WGFQ,乐怡美术馆,文化场馆,科教文化服务;美术馆;美术馆,简平路与庆怡路交叉口北120米,桂城街道,113.169068,23.020452,3.1,False,,科技馆
B0J0X97FI5,鸿扬艺术馆,文化场馆,科教文化服务;美术馆;美术馆,爱依服商贸有限公司西南门旁,桂城街道,113.215027,23.03664,3.6,False,,科技馆
B0KUFC9GCL,陈洲亲子美术馆,文化场馆,科教文化服务;美术馆;美术馆,丹灶镇仙岗村圣堂街直巷8号,丹灶镇,112.885169,23.04038,3.9,False,,科技馆
B0KUYATVDR,清雅艺术馆,文化场馆,科教文化服务;美术馆;美术馆,桂和公路1号,大沥镇,113.117307,23.168256,3.7,False,,科技馆
B0I0GRG03C,阳晖茶艺馆,文化场馆,科教文化服务;美术馆;美术馆,阳晖园,丹灶镇,112.971782,22.963733,3.1,False,,科技馆
B0I6VZ5I9Z,悦艺美术馆(暂停开放),文化场馆,科教文化服务;美术馆;美术馆,广东省佛山市南海区天安时代大厦5期B座7层709号,桂城街道,113.166534,23.019663,3.6,False,,科技馆
B0LKBMSFQ7,佛山市南海区图书馆,自然景观,科教文化服务;图书馆;图书馆,灯湖西路25号,桂城街道,113.143379,23.053251,0,False,,文化宫
B0FFF3G3S5,灯湖小学,自然景观,科教文化服务;图书馆;图书馆,海六路33号,桂城街道,113.15354,23.058959,0,False,,文化宫
B0J377W8OR,南海区中医药图书馆(桂城·沁馆站),文化场馆,科教文化服务;图书馆;图书馆,中西医结合医院西侧(桂城南五路20号)西2门旁,桂城街道,113.142232,23.046252,0,False,,文化宫
B0FFH3X3ZS,桂城图书馆,文化场馆,科教文化服务;图书馆;图书馆,永安路14号附近,桂城街道,113.208107,23.029956,0,False,,文化宫
B0FFIGBL5B,里水图书馆(梦汇尚城店),文化场馆,科教文化服务;图书馆;图书馆,里水镇新兴路6号文化中心梦汇尚城7层,里水镇,113.164624,23.196829,0,False,,文化宫
B02F5078UY,狮山图书馆,自然景观,科教文化服务;图书馆;图书馆,小塘兴祥路狮山文化楼一楼,狮山镇,112.982602,23.089445,0,False,,文化宫
B0FFHIJJX2,读书驿站(桂城南图站),文化场馆,科教文化服务;图书馆;图书馆,天佑三路南海图书馆106号,桂城街道,113.14095,23.028682,0,False,,文化宫
B02F50XHJX,广东轻工职业技术学院(南海校区北区)图书馆,文化场馆,科教文化服务;图书馆;图书馆,狮山南海软件科技园广东轻工职业技术大学(南海校区北区),狮山镇,113.033048,23.161598,0,False,,文化宫
B0FFI6RJ3L,读书驿站(桂城西约小学站),文化场馆,科教文化服务;图书馆;图书馆,海一路49号,桂城街道,113.142902,23.042772,0,False,,文化宫
B0GRCLEL8Z,读书驿站(桂城千灯湖党群服务中心站),自然景观,科教文化服务;图书馆;图书馆,佛山市南海区桂城街道海六路33号之二千灯湖党群服务中心一楼,桂城街道,113.152104,23.058931,0,False,,文化宫
B0H6RU8FSF,读书驿站(桂城三鸣台站),文化场馆,科教文化服务;图书馆;图书馆,桂城街道三山森林公园中心岗山顶,桂城街道,113.228191,23.030316,0,False,,文化宫
B02F50UZCU,华南师范大学(佛山校区南海校园)图书馆,自然景观,科教文化服务;图书馆;图书馆,南海科技园狮山镇华南师范大学南海校区,狮山镇,113.026773,23.146194,0,False,,文化宫
B0K6FSJBMU,读书驿站(狮山白沙桥站),自然景观,科教文化服务;图书馆;图书馆,狮山镇招沙社区卫生服务站附近,狮山镇,113.016423,23.084776,0,False,,文化宫
B02F50UQQV,罗村实验小学-罗村图书馆,文化场馆,科教文化服务;图书馆;图书馆,狮山镇北湖一路10号罗村实验学校,狮山镇,113.051196,23.06963,0,False,,文化宫
B0FFLHZ1R4,读书驿站(桂城金融城站),文化场馆,科教文化服务;图书馆;图书馆,桂澜北路与海八东路辅路交叉口东南80米,桂城街道,113.155928,23.066308,0,False,,文化宫
B0IRLUHPQM,南海区里水镇北大步图书馆,文化场馆,科教文化服务;图书馆;图书馆,大步村北大步174号,里水镇,113.157744,23.13545,0,False,,文化宫
B0IKVHF7NQ,读书驿站(桂城瀚天科技城站),文化场馆,科教文化服务;图书馆;图书馆,瀚天科技城5号楼大堂,桂城街道,113.174967,23.027768,0,False,,文化宫
B0FFHZPQ5U,读书驿站(桂城慧德站),文化场馆,科教文化服务;图书馆;图书馆,桂城平洲培德路5号,桂城街道,113.195927,23.034517,0,False,,文化宫
B0FFJRY0AI,读书驿站(桂城·翠颐社区站),文化场馆,科教文化服务;图书馆;图书馆,桂平西路3号翠颐社区党群服务中心1层,桂城街道,113.163086,23.033113,0,False,,文化宫
B0H6R58TX6,读书驿站大沥大镇社区站,文化场馆,科教文化服务;图书馆;图书馆,大沥镇大镇民建村东桥旁,大沥镇,113.121211,23.082048,0,False,,文化宫
B0FFHWKCBE,读书驿站(桂城花苑广场站),文化场馆,科教文化服务;图书馆;图书馆,桂城街道南桂东路60号,桂城街道,113.153225,23.032025,0,False,,文化宫
B0FFJY4ERE,佛山大学仙溪校区北区图书馆,自然景观,科教文化服务;图书馆;图书馆,狮山镇仙溪水库西路佛山大学(仙溪校区北区),狮山镇,113.054701,23.139222,0,False,,文化宫
B0FFI1XRQ5,读书驿站(大沥凤池社区站),文化场馆,科教文化服务;图书馆;图书馆,风池社区凤东公园后侧,大沥镇,113.115833,23.112711,0,False,,文化宫
B0J0RCFF4X,读书驿站(狮山狮城站),自然景观,科教文化服务;图书馆;图书馆,狮山镇俊景中路35号前(狮城居委旁),狮山镇,113.007921,23.126267,0,False,,文化宫
B0FFG899C6,联星小学阅览室,文化场馆,科教文化服务;图书馆;图书馆,狮山镇罗村镇联星大道,狮山镇,113.093852,23.059989,0,False,,文化宫
B0G3M70LF7,骑行驿站(儒林书屋),文化场馆,购物服务;专卖店;书店|科教文化服务;图书馆;图书馆|生活服务;生活服务场所;生活服务场所,里水镇鲁岗村九社大街,里水镇,113.154247,23.270538,0,False,,文化宫
B0FFIVGHCN,读书驿站(狮山罗北村站),自然景观,科教文化服务;图书馆;图书馆,罗北村接龙街1号院内,狮山镇,113.04237,23.0569,0,False,,文化宫
B0L37RMBLK,读书驿站(大沥联滘站),文化场馆,科教文化服务;图书馆;图书馆,联窖路与桂和公路辅路交叉口西160米,大沥镇,113.138708,23.118647,0,False,,文化宫
B0JRHUL8YV,读书驿站(里水石塘站),文化场馆,科教文化服务;图书馆;图书馆,大马头南三街8号,里水镇,113.100375,23.27451,0,False,,文化宫
B0IKSU180D,读书驿站(里水镇党群服务中心站),文化场馆,科教文化服务;图书馆;图书馆,里广路49号里水镇党群服务中心旁,里水镇,113.201251,23.181774,0,False,,文化宫
B02F511USS,金宁社区图书馆,文化场馆,科教文化服务;图书馆;图书馆,丹灶镇金兴路7号,丹灶镇,112.960616,23.063207,0,False,,文化宫
B0I0NU9IUF,读书驿站(西樵社区站),文化场馆,科教文化服务;图书馆;图书馆,樵金路与樵高路交叉口南140米,西樵镇,112.984289,22.948359,0,False,,文化宫
B0HGVRSB8R,读书驿站(狮山广佛新世界站),自然景观,科教文化服务;图书馆;图书馆,广佛新世界·雍怡雅居西北侧260米,狮山镇,113.054009,23.102818,0,False,,文化宫
B0FFF2DOKQ,广东东软学院图书馆,文化场馆,科教文化服务;图书馆;图书馆,信息大道南附近,狮山镇,113.023384,23.13659,0,False,,文化宫
B0L0BZTJY7,读书驿站(丹灶目闻阅野集站),文化场馆,科教文化服务;图书馆;图书馆,中山下街与罗西路交叉口西北60米,丹灶镇,112.949837,23.02654,0,False,,文化宫
B0FFI1VT6U,读书驿站(丹灶文化广场站),文化场馆,科教文化服务;图书馆;图书馆,丹灶镇文化广场内(东侧),丹灶镇,112.9203,23.04082,0,False,,文化宫
B0I0Z5C8TB,读书驿站(狮山石澎站),自然景观,科教文化服务;图书馆;图书馆,石澎大道1号,狮山镇,113.041325,23.217075,0,False,,文化宫
B0IRZD4JGC,读书驿站(大沥横江站),文化场馆,科教文化服务;图书馆;图书馆,横江文体楼西北50米,大沥镇,113.169632,23.111535,0,False,,文化宫
B0FFI6RMEP,读书驿站(里水合生君景湾站),文化场馆,科教文化服务;图书馆;图书馆|生活服务;生活服务场所;生活服务场所,里水镇合生君景湾小区帝瀚庭8栋115,里水镇,113.172115,23.13473,0,False,,文化宫
B0LU7SXD14,月光读行社(桂城图书馆服务点),文化场馆,科教文化服务;图书馆;图书馆,夏平路与东信北路交叉口东220米,桂城街道,113.197688,23.041196,0,False,,文化宫
B0I0ZS7OOF,读书驿站(狮山官窑社区站),自然景观,科教文化服务;图书馆;图书馆,石市路南1号,狮山镇,113.069002,23.225114,0,False,,文化宫
B0G1TRW96B,读书驿站(大沥太平一览站),文化场馆,科教文化服务;图书馆;图书馆,大沥镇太平村太平大道34号,大沥镇,113.099948,23.104039,0,False,,文化宫
B0G1OHFR9Z,读书驿站(西樵百西社区站),文化场馆,科教文化服务;图书馆;图书馆,西樵镇百西村村委会门口,西樵镇,112.919749,22.95718,0,False,,文化宫
B0FFK2F42C,广东环境保护工程职业学院图书馆,文化场馆,科教文化服务;图书馆;图书馆,桂丹西路98号广东环境保护工程职业学院,丹灶镇,112.909175,23.045425,0,False,,文化宫
B0I39S10HJ,读书驿站(丹灶金宁社区),文化场馆,科教文化服务;图书馆;图书馆,金兴路7号2座,丹灶镇,112.96063,23.063269,0,False,,文化宫
B0FFI6SFUR,读书驿站(里水小学站),文化场馆,科教文化服务;图书馆;图书馆,里水镇新兴路56号,里水镇,113.161775,23.201314,0,False,,文化宫
B0FFI1XCA4,读书驿站(大沥沥兴社区站),文化场馆,科教文化服务;图书馆;图书馆,大沥镇沥兴社区服务中心旁,大沥镇,113.120952,23.11487,0,False,,文化宫
B0KDJHC8EZ,读书驿站(里水建星站),文化场馆,科教文化服务;图书馆;图书馆,建上线与上塱村大街交叉口北220米,里水镇,113.12494,23.279558,0,False,,文化宫
B0FFI6EN7S,读书驿站(桂城夏南小学站),文化场馆,科教文化服务;图书馆;图书馆,夏南一社区居民委员会附近,桂城街道,113.178185,23.043659,0,False,,文化宫
B0FFKNK7CZ,读书驿站(狮山陈洞站),自然景观,科教文化服务;图书馆;图书馆,兴业北路陈洞公寓附近,狮山镇,112.982777,23.168363,0,False,,文化宫
B0K06DAAIT,读书驿站,文化场馆,科教文化服务;图书馆;图书馆,里水镇北沙沈村村委大街2号之一,里水镇,113.142123,23.191062,0,False,,文化宫
B0KDCAMYJ1,读书驿站(穆院站),文化场馆,科教文化服务;图书馆;图书馆,穆院幼儿园北门旁,狮山镇,113.020051,23.124196,0,False,,文化宫
B0FFI182XO,读书驿站(狮山塘中站),自然景观,科教文化服务;图书馆;图书馆,狮山小塘上林苑升平广场前,狮山镇,112.986466,23.087471,0,False,,文化宫
B0IUUSQ9S3,读书驿站(里水贤僚站),文化场馆,科教文化服务;图书馆;图书馆,建设二街2号,里水镇,113.172415,23.259954,0,False,,文化宫
B0L37KKTHT,读书驿站(西樵七星站),文化场馆,科教文化服务;图书馆;图书馆,新桐大道4号,西樵镇,112.987725,22.891075,0,False,,文化宫
B0IGBLPU72,读书驿站(九江海寿岛站),自然景观,科教文化服务;图书馆;图书馆,江滨路1号,九江镇,112.986063,22.815602,0,False,,文化宫
B0KDHHDMTN,读书驿站(狮山石泉站),自然景观,科教文化服务;图书馆;图书馆,桃花巷3号,狮山镇,113.110719,23.190968,0,False,,文化宫
B0HR4SXR8R,勒东图书馆,文化场馆,科教文化服务;图书馆;图书馆,大沥奇槎勒竹口,大沥镇,113.139431,23.082175,0,False,,文化宫
B0L1T73SAE,新华乐育Ai书房,文化场馆,科教文化服务;图书馆;图书馆,南海大道北75号南海印象汇4F层(桂城地铁站D2口旁),桂城街道,113.140407,23.032945,3.5,False,,文化宫
B0IUCSUAYF,招大社区读书驿站,文化场馆,科教文化服务;图书馆;图书馆,科技东路42号,狮山镇,113.035933,23.097504,0,False,,文化宫
B0FFITK4C6,读书驿站(狮山东湖林语站),自然景观,科教文化服务;图书馆;图书馆,狮山松岗禅炭路901号保利东语花园35栋2梯架空层,狮山镇,113.078775,23.189775,0,False,,文化宫
B0FFICXFHE,读书驿站(狮山石碣小学站),自然景观,科教文化服务;图书馆;图书馆,松岗工业大道北石碣小学侧,狮山镇,113.0933,23.15226,0,False,,文化宫
B0JUVKX3KF,读书驿站(里水·麻奢站),文化场馆,科教文化服务;图书馆;图书馆,里官路59号,里水镇,113.12055,23.213634,3.8,False,,文化宫
B0FFI6O504,读书驿站(大沥直街社区站),文化场馆,科教文化服务;图书馆;图书馆|生活服务;生活服务场所;生活服务场所,大沥镇直街12号,大沥镇,113.177197,23.087973,0,False,,文化宫
B0FFHZ30HB,读书驿站(桂城中海锦城国际花园站),文化场馆,科教文化服务;图书馆;图书馆,海八东路1号灯湖社区中海锦城国际花园内,桂城街道,113.175019,23.067753,0,False,,文化宫
B0IU5SXGUG,读书驿站(里水共同站),文化场馆,科教文化服务;图书馆;图书馆,东街七巷9号,里水镇,113.135626,23.241543,0,False,,文化宫
B0FFGX2WOZ,九江自助图书馆(儒林东路)(暂停营业),文化场馆,科教文化服务;图书馆;图书馆,九江镇人民路32号吴家大院F座1层,九江镇,113.018055,22.833025,0,False,,文化宫
B0FFH2EXY3,读书驿站(西樵登山大道站),自然景观,科教文化服务;图书馆;图书馆,西樵镇登山大道1号公共资源交易中心旁,西樵镇,112.986942,22.938975,0,False,,文化宫
B0GR4RHI1B,罗村镇上柏村益智图书室,文化场馆,科教文化服务;图书馆;图书馆,兰边大街兰边村对面,狮山镇,113.018821,23.071186,0,False,,文化宫
B0J1HS5PDS,读书驿站(狮山联星站),自然景观,科教文化服务;图书馆;图书馆,,狮山镇,113.093896,23.059843,0,False,,文化宫
B0I2LA159S,读书驿站(里水流潮社区站),文化场馆,科教文化服务;图书馆;图书馆,流潮大道7号,里水镇,113.180507,23.184238,0,False,,文化宫
B0FFI1XR1Z,读书驿站(大沥岐城社区站),文化场馆,科教文化服务;图书馆;图书馆,大沥镇岐西路49号,大沥镇,113.190054,23.114768,0,False,,文化宫
B0IUUSQHM9,读书驿站(大沥沥桂站),文化场馆,科教文化服务;图书馆;图书馆,金二东路3号,大沥镇,113.139484,23.104231,0,False,,文化宫
B0FFI1XCA2,读书驿站(里水金溪站),文化场馆,科教文化服务;图书馆;图书馆,金华西路56号,里水镇,113.134072,23.258279,0,False,,文化宫
B0FFID3XX9,读书驿站(桂城东二小学站),文化场馆,科教文化服务;图书馆;图书馆,南新二路与桂澜路交叉口东150米,桂城街道,113.1559,23.025834,0,False,,文化宫
B0IUUSSJB2,读书驿站(里水得胜站),文化场馆,科教文化服务;图书馆;图书馆,横七路6号,里水镇,113.156293,23.215102,0,False,,文化宫
B0FFI4ANTH,读书驿站(狮山官窑汇利广场站),自然景观,科教文化服务;图书馆;图书馆,狮山镇官窑江利广场停车场,狮山镇,113.074266,23.223617,0,False,,文化宫
B0FFI21YR2,读书驿站(大沥岐阳社区站),文化场馆,科教文化服务;图书馆;图书馆,黄岐公园南园南门旁,大沥镇,113.193708,23.119517,0,False,,文化宫
B0FFJZ52A7,读书驿站(大沥平地社区站),文化场馆,科教文化服务;图书馆;图书馆,大沥镇德政大街20号平地公园内(东南角),大沥镇,113.158141,23.116608,0,False,,文化宫
B0I02SE304,读书驿站(大沥泌冲站),文化场馆,科教文化服务;图书馆;图书馆,伯奇路与大巷街交叉口西南140米,大沥镇,113.187198,23.139251,0,False,,文化宫
B0FFI20TRM,读书驿站(九江儒林社区站),文化场馆,科教文化服务;图书馆;图书馆,九江镇儒林社区活动中心,九江镇,113.014423,22.830613,0,False,,文化宫
B0I1FUQT6V,读书驿站(大石社区站),文化场馆,科教文化服务;图书馆;图书馆,里水市场大道58号,里水镇,113.129757,23.197214,0,False,,文化宫
B0I0KH0QKZ,读书驿站(狮山·孝德湖站),自然景观,科教文化服务;图书馆;图书馆,孝德湖公园西南侧,狮山镇,113.05907,23.067585,0,False,,文化宫
B0FFI1WHH3,读书驿站(里水恒大金名都站),文化场馆,科教文化服务;图书馆;图书馆,里水镇里广路7号恒大金名都东区西门,里水镇,113.206569,23.176407,0,False,,文化宫
B0FFJ7QV3Y,读书驿站(大沥黄岐文化广场站),文化场馆,科教文化服务;图书馆;图书馆,怡安阁西1门旁,大沥镇,113.186657,23.116065,0,False,,文化宫
B0I0O74P6X,读书驿站(大沥黄岐社区站),文化场馆,科教文化服务;图书馆;图书馆,大沥镇黄岐社区漖表龙舟基地内,大沥镇,113.20379,23.105291,0,False,,文化宫
B0FFI1XFLI,读书驿站(西樵太平社区站),文化场馆,科教文化服务;图书馆;图书馆,西樵镇太平路11号,西樵镇,112.913952,22.929092,0,False,,文化宫
B0FFI1OO5T,读书驿站(西樵樵乐社区站),文化场馆,科教文化服务;图书馆;图书馆,西樵镇下北街33号樵乐社区中心,西樵镇,112.952119,22.959961,0,False,,文化宫
B0I12P2HT9,读书驿站(大沥嘉怡社区站),文化场馆,科教文化服务;图书馆;图书馆,北海路65号,大沥镇,113.184267,23.109852,0,False,,文化宫
B0FFI6RNVU,读书驿站(狮山联表小学站),自然景观,科教文化服务;图书馆;图书馆,联表小学西南门旁,狮山镇,113.101432,23.153375,0,False,,文化宫
B0FFKZUW5O,读书驿站(狮山官窑中心小学站),自然景观,科教文化服务;图书馆;图书馆,狮山镇起凤西路15号官窑中心小学旁,狮山镇,113.080096,23.225499,0,False,,文化宫
B0HKZ5T1VS,青少宫翰林宫自助图书馆,文化场馆,科教文化服务;图书馆;图书馆,丹灶镇建沙路美的翰湖苑外右侧青少年文化宫翰林宫一楼,丹灶镇,112.94241,23.046978,0,False,,文化宫
B0FFI1RYS9,读书驿站(西樵文化中心站)(暂停营业),文化场馆,科教文化服务;图书馆;图书馆,西樵镇文明路4号西樵文化中心1层,西樵镇,112.975788,22.940523,0,False,,文化宫
B0LD5XA449,读书驿站(里水宏岗站),文化场馆,科教文化服务;图书馆;图书馆,宏岗中心东街10号之3号,里水镇,113.141375,23.224725,0,False,,文化宫
